4.58,1.0200000000000002,0.3633333333333333
4.476666666666667,1.0366666666666668,0.49666666666666665
4.55,1.0233333333333334,0.40666666666666673
4.55,1.0,0.3166666666666667
4.503333333333333,1.0266666666666666,0.41
4.55,1.0200000000000002,0.49666666666666665
4.516666666666667,1.0033333333333332,0.4533333333333333
4.553333333333334,1.0033333333333332,0.22666666666666666
4.496666666666667,1.0266666666666666,0.49666666666666665
4.54,1.01,0.4533333333333333
4.496666666666667,1.0333333333333334,0.4066666666666667
4.56,1.0266666666666666,0.4533333333333333
4.52,1.0233333333333334,0.5433333333333333
4.55,1.0366666666666668,0.49666666666666665
4.496666666666667,1.0433333333333332,0.31666666666666665
4.543333333333334,1.0233333333333334,0.36000000000000004
4.54,1.0366666666666668,0.49666666666666665
4.486666666666666,1.0199999999999998,0.40666666666666673
4.59,1.0366666666666668,0.4066666666666667
4.453333333333334,1.03,0.36333333333333334
4.54,1.0199999999999998,0.4533333333333333
4.503333333333333,1.0166666666666666,0.40666666666666673
4.496666666666667,1.0166666666666666,0.5866666666666668
4.56,1.0066666666666666,0.54
4.503333333333333,1.01,0.54
4.55,1.01,0.45
4.54,1.0133333333333334,0.49666666666666676
4.503333333333333,1.0166666666666666,0.40666666666666673
4.56,1.0133333333333334,0.40666666666666673
4.506666666666667,1.0233333333333334,0.32
4.503333333333333,1.0066666666666666,0.2733333333333334
4.58,1.0066666666666666,0.36333333333333334
4.513333333333333,1.0366666666666668,0.49666666666666665
4.506666666666667,1.0366666666666668,0.54
4.58,1.0366666666666668,0.32
4.47,1.0366666666666668,0.41
